Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
Honduras,2001,"Rice, paddy",34989,1141.0,24.4,1976.0,48214.399999999994,22923.0,27251.6,30.63835376532399
Honduras,2002,"Rice, paddy",23573,1772.3,24.61,1976.0,48629.36,34989.0,25760.6,13.293294986747872
Honduras,2004,"Rice, paddy",41050,3034.91,24.68,1976.0,48767.68,23573.0,28877.0,13.521481203329481
Honduras,2005,"Rice, paddy",37417,3666.21,24.77,1976.0,48945.52,41050.0,31990.4,10.203124446104804
Honduras,2006,"Rice, paddy",49229,4297.51,24.88,1976.0,49162.88,37417.0,37251.6,11.45257310091171
Honduras,2007,"Rice, paddy",50483,5283.93,24.55,1976.0,48510.8,49229.0,40350.4,9.552255185972188
Honduras,2008,"Rice, paddy",51911,5130.42,24.25,1976.0,47918.0,50483.0,46018.0,10.116303089593133
Honduras,2009,"Rice, paddy",49376,4344.36,24.77,1976.0,48945.52,51911.0,47683.2,11.362925051088979
Honduras,2010,"Rice, paddy",57287,5736.63,24.49,1976.0,48392.24,49376.0,51657.2,9.98443608249399
Honduras,2011,"Rice, paddy",57761,6324.41,24.63,1976.0,48668.88,57287.0,53363.6,9.131581984408916
Honduras,2012,"Rice, paddy",59734,7194.91,24.47,1976.0,48352.72,57761.0,55213.8,8.301104377347688
Honduras,2013,"Rice, paddy",61214,7194.91,24.86,1976.0,49123.36,59734.0,57074.4,8.506776766246382
Honduras,1990,Sorghum,10182,9880.07,24.53,1976.0,48471.28,61214.0,49235.6,1.0304552037380568
Honduras,1991,Sorghum,9586,6289.7,24.61,1976.0,48629.36,10182.0,39695.4,1.5238367749217099
Honduras,1992,Sorghum,12883,9904.59,24.77,1976.0,48945.52,9586.0,30719.8,1.3005787641119813
Honduras,1993,Sorghum,9183,6768.0,24.58,1976.0,48570.079999999994,12883.0,20609.6,1.3566257940611612
Honduras,1994,Sorghum,6953,3160.91,24.87,1976.0,49143.12,9183.0,9757.4,2.1989873209547395
Honduras,1995,Sorghum,8281,7800.0,24.95,1976.0,49301.2,6953.0,9377.2,1.061530573003461
Honduras,1996,Sorghum,11612,6464.0,24.39,1976.0,48194.64,8281.0,9782.4,1.7961330239752513
Honduras,1997,Sorghum,13079,6980.0,25.03,1976.0,49459.28,11612.0,9821.6,1.8735138232344937
Honduras,1998,Sorghum,10970,3495.0,25.37,1976.0,50131.12,13079.0,10179.0,3.1378718535469106
Honduras,1999,Sorghum,8597,2387.0,24.41,1976.0,48234.16,10970.0,10507.8,3.6000837520938025
Honduras,2000,Sorghum,9708,4376.0,24.43,1976.0,48273.68,8597.0,10793.2,2.2179575051405074
Honduras,2001,Sorghum,11104,1141.0,24.4,1976.0,48214.399999999994,9708.0,10691.6,9.723292469352014
Honduras,2002,Sorghum,11508,1772.3,24.61,1976.0,48629.36,11104.0,10377.4,6.489595669091525
Honduras,2004,Sorghum,11509,3034.91,24.68,1976.0,48767.68,11508.0,10485.2,3.7909555948628255
Honduras,2005,Sorghum,11492,3666.21,24.77,1976.0,48945.52,11509.0,11064.2,3.1337174582311893
Honduras,2006,Sorghum,11500,4297.51,24.88,1976.0,49162.88,11492.0,11422.6,2.675345643025141
Honduras,2007,Sorghum,11496,5283.93,24.55,1976.0,48510.8,11500.0,11501.0,2.175241677751645
Honduras,2008,Sorghum,11500,5130.42,24.25,1976.0,47918.0,11496.0,11499.4,2.241095057508448
Honduras,2009,Sorghum,11492,4344.36,24.77,1976.0,48945.52,11500.0,11496.0,2.64466005118103
Honduras,2010,Sorghum,10442,5736.63,24.49,1976.0,48392.24,11492.0,11286.0,1.8199151914640714
Honduras,2011,Sorghum,12477,6324.41,24.63,1976.0,48668.88,10442.0,11481.4,1.972520358364122
Honduras,2012,Sorghum,12333,7194.91,24.47,1976.0,48352.72,12477.0,11648.8,1.7138902515456698
Honduras,2013,Sorghum,11980,7194.91,24.86,1976.0,49123.36,12333.0,11744.8,1.6648346074367244
Honduras,1993,Soybeans,19227,6768.0,24.58,1976.0,48570.079999999994,11980.0,13291.8,2.84044910621953
Honduras,1994,Soybeans,19780,3160.91,24.87,1976.0,49143.12,19227.0,15159.4,6.255712528187077
Honduras,1995,Soybeans,20000,7800.0,24.95,1976.0,49301.2,19780.0,16664.0,2.563773875144212
Honduras,1996,Soybeans,20000,6464.0,24.39,1976.0,48194.64,20000.0,18197.4,3.0935808197989174
Honduras,1997,Soybeans,20000,6980.0,25.03,1976.0,49459.28,20000.0,19801.4,2.8649190660363844
Honduras,1998,Soybeans,21429,3495.0,25.37,1976.0,50131.12,20000.0,20241.8,6.129576659038902
Honduras,1999,Soybeans,21429,2387.0,24.41,1976.0,48234.16,21429.0,20571.6,8.97361809045226
Honduras,2000,Soybeans,20000,4376.0,24.43,1976.0,48273.68,21429.0,20571.6,4.569339730408956
Honduras,2001,Soybeans,18750,1141.0,24.4,1976.0,48214.399999999994,20000.0,20321.6,16.418563922942205
Honduras,2002,Soybeans,19516,1772.3,24.61,1976.0,48629.36,18750.0,20224.8,11.005470027632098
Honduras,2004,Soybeans,20787,3034.91,24.68,1976.0,48767.68,19516.0,20096.4,6.847040920185381
Honduras,2005,Soybeans,21122,3666.21,24.77,1976.0,48945.52,20787.0,20035.0,5.75969197291674
Honduras,2006,Soybeans,21333,4297.51,24.88,1976.0,49162.88,21122.0,20301.6,4.962882487187421
Honduras,2007,Soybeans,20824,5283.93,24.55,1976.0,48510.8,21333.0,20716.4,3.9402603251131043
Honduras,2008,Soybeans,20598,5130.42,24.25,1976.0,47918.0,20824.0,20932.8,4.014093564744262
Honduras,2009,Soybeans,20687,4344.36,24.77,1976.0,48945.52,20598.0,20912.8,4.760710274867906
Honduras,2010,Soybeans,20753,5736.63,24.49,1976.0,48392.24,20687.0,20839.0,3.616998656239597
Honduras,2011,Soybeans,20819,6324.41,24.63,1976.0,48668.88,20753.0,20736.2,3.2913281510605636
Honduras,2012,Soybeans,20884,7194.91,24.47,1976.0,48352.72,20819.0,20748.2,2.9022041687569744
Honduras,2013,Soybeans,20950,7194.91,24.86,1976.0,49123.36,20884.0,20818.6,2.9113760455592135
Honduras,1990,Sweet potatoes,64286,9880.07,24.53,1976.0,48471.28,20950.0,29538.4,6.505975567423366
Honduras,1991,Sweet potatoes,65517,6289.7,24.61,1976.0,48629.36,64286.0,38491.2,10.414898183032095
Honduras,1992,Sweet potatoes,64667,9904.59,24.77,1976.0,48945.52,65517.0,47260.8,6.528334001306333
Honduras,1993,Sweet potatoes,64516,6768.0,24.58,1976.0,48570.079999999994,64667.0,55987.2,9.531097651056285
Honduras,1994,Sweet potatoes,64327,3160.91,24.87,1976.0,49143.12,64516.0,64662.6,20.34434882713297
Honduras,1995,Sweet potatoes,64221,7800.0,24.95,1976.0,49301.2,64327.0,64649.6,8.232406101781823
Honduras,1996,Sweet potatoes,64106,6464.0,24.39,1976.0,48194.64,64221.0,64367.4,9.915854601701469
Honduras,1997,Sweet potatoes,64006,6980.0,25.03,1976.0,49459.28,64106.0,64235.2,9.168600487036242
Honduras,1998,Sweet potatoes,63915,3495.0,25.37,1976.0,50131.12,64006.0,64115.0,18.28232265446224
Honduras,1999,Sweet potatoes,63402,2387.0,24.41,1976.0,48234.16,63915.0,63930.0,26.550251256281406
Honduras,2000,Sweet potatoes,63499,4376.0,24.43,1976.0,48273.68,63402.0,63785.6,14.507425177061915
Honduras,2001,Sweet potatoes,63626,1141.0,24.4,1976.0,48214.399999999994,63499.0,63689.6,55.714535901926446
Honduras,2002,Sweet potatoes,62000,1772.3,24.61,1976.0,48629.36,63626.0,63288.4,34.96306321547397
Honduras,2004,Sweet potatoes,63462,3034.91,24.68,1976.0,48767.68,62000.0,63197.8,20.90378173266006
Honduras,2005,Sweet potatoes,64151,3666.21,24.77,1976.0,48945.52,63462.0,63347.6,17.493135108161244
Honduras,2006,Sweet potatoes,64286,4297.51,24.88,1976.0,49162.88,64151.0,63505.0,14.955414783262107
Honduras,2007,Sweet potatoes,64754,5283.93,24.55,1976.0,48510.8,64286.0,63730.6,12.252574773932672
Honduras,2008,Sweet potatoes,64286,5130.42,24.25,1976.0,47918.0,64754.0,64187.8,12.527916249303312
Honduras,2009,Sweet potatoes,64220,4344.36,24.77,1976.0,48945.52,64286.0,64339.4,14.778982638952815
Honduras,2010,Sweet potatoes,63916,5736.63,24.49,1976.0,48392.24,64220.0,64292.4,11.139791168130396
Honduras,2011,Sweet potatoes,64000,6324.41,24.63,1976.0,48668.88,63916.0,64235.2,10.11792120985043
Honduras,2012,Sweet potatoes,62500,7194.91,24.47,1976.0,48352.72,64000.0,63784.4,8.685489396059706
Honduras,2013,Sweet potatoes,62500,7194.91,24.86,1976.0,49123.36,62500.0,63427.2,8.685489396059706
Honduras,1990,Wheat,5769,9880.07,24.53,1976.0,48471.28,62500.0,51737.0,0.5838436525598949
Honduras,1991,Wheat,5797,6289.7,24.61,1976.0,48629.36,5769.0,40113.2,0.9215190678302891
Honduras,1992,Wheat,5926,9904.59,24.77,1976.0,48945.52,5797.0,28498.4,0.5982480599338353
Honduras,1993,Wheat,5808,6768.0,24.58,1976.0,48570.079999999994,5926.0,17160.0,0.8580292509971931
Honduras,1994,Wheat,6071,3160.91,24.87,1976.0,49143.12,5808.0,5874.2,1.920041999930422
Honduras,1995,Wheat,5940,7800.0,24.95,1976.0,49301.2,6071.0,5908.4,0.761440840917831
Honduras,1996,Wheat,5999,6464.0,24.39,1976.0,48194.64,5940.0,5948.8,0.9279195668986853
Honduras,1997,Wheat,6667,6980.0,25.03,1976.0,49459.28,5999.0,6097.0,0.9550207706632288
Honduras,1998,Wheat,5000,3495.0,25.37,1976.0,50131.12,6667.0,5935.4,1.4302059496567505
Honduras,1999,Wheat,4750,2387.0,24.41,1976.0,48234.16,5000.0,5671.2,1.9891122278056952
Honduras,2000,Wheat,5258,4376.0,24.43,1976.0,48273.68,4750.0,5534.8,1.2012794151245145
Honduras,2001,Wheat,5305,1141.0,24.4,1976.0,48214.399999999994,5258.0,5396.0,4.645359019264449
Honduras,2002,Wheat,5309,1772.3,24.61,1976.0,48629.36,5305.0,5124.4,2.99385326791857
Honduras,2004,Wheat,5287,3034.91,24.68,1976.0,48767.68,5309.0,5181.8,1.7414877252619478
Honduras,2005,Wheat,5327,3666.21,24.77,1976.0,48945.52,5287.0,5297.2,1.4526029324745515
Honduras,2006,Wheat,5367,4297.51,24.88,1976.0,49162.88,5327.0,5319.0,1.248572179662255
Honduras,2007,Wheat,5409,5283.93,24.55,1976.0,48510.8,5367.0,5339.8,1.023476186061121
Honduras,2008,Wheat,5452,5130.42,24.25,1976.0,47918.0,5409.0,5368.4,1.062473935090092
Honduras,2009,Wheat,5750,4344.36,24.77,1976.0,48945.52,5452.0,5461.0,1.3232505477106615
Honduras,2010,Wheat,5524,5736.63,24.49,1976.0,48392.24,5750.0,5500.4,0.9627668566986717
Honduras,2011,Wheat,5445,6324.41,24.63,1976.0,48668.88,5524.0,5516.0,0.860813765431806
Honduras,2012,Wheat,5517,7194.91,24.47,1976.0,48352.72,5445.0,5537.6,0.7666855199689824
Honduras,2013,Wheat,5528,7194.91,24.86,1976.0,49123.36,5517.0,5552.8,0.7682141661026889
Hungary,1991,Maize,67100,8069.0,9.66,589.0,5689.74,41577.0,54338.5,8.314745972738537
Hungary,1992,Maize,36501,5777.0,11.01,589.0,6484.89,67100.0,48392.666666666664,6.31723779854621
Hungary,1993,Maize,35000,10197.0,10.22,589.0,6019.58,36501.0,45044.5,3.432045499117474
Hungary,1994,Maize,38500,9574.0,11.58,589.0,6820.62,35000.0,43735.6,4.02088772845953
Hungary,1995,Maize,45295,7715.0,10.34,589.0,6090.26,38500.0,44479.2,5.870269569725246
Hungary,1996,Maize,56867,6946.0,9.44,589.0,5560.16,45295.0,42432.6,8.185835612494602
Hungary,1997,Maize,64480,4445.0,9.89,589.0,5825.21,56867.0,48028.4,14.502923976608187
Hungary,1998,Maize,60049,5280.0,10.35,589.0,6096.15,64480.0,53038.2,11.370763113046772
Hungary,1999,Maize,64130,4598.0,10.64,589.0,6266.96,60049.0,58164.2,13.944335725157643
Hungary,2000,Maize,41790,4151.0,11.69,589.0,6885.41,64130.0,57463.2,10.065028901734104
Hungary,2001,Maize,62456,5458.0,10.47,589.0,6166.83,41790.0,58581.0,11.440923246015753
Hungary,2002,Maize,50762,8231.5,11.43,589.0,6732.2699999999995,62456.0,55837.4,6.166049195262678
Hungary,2004,Maize,70012,9940.5,10.37,589.0,6107.929999999999,50762.0,57830.0,7.042398028466529
Hungary,2005,Maize,75571,9676.0,10.05,589.0,5919.450000000001,70012.0,60118.2,7.8093417381419865
Hungary,2006,Maize,68165,11523.0,10.67,589.0,6284.63,75571.0,65393.2,5.915046858729608
Hungary,2007,Maize,37327,11178.0,11.82,589.0,6961.9800000000005,68165.0,60367.4,3.339028535647196
Hungary,2008,Maize,74653,12084.0,11.55,589.0,6802.950000000001,37327.0,65145.6,6.1773272652047995
Hungary,2009,Maize,63945,11144.0,11.48,589.0,6761.72,74653.0,63932.2,5.737550471063257
Hungary,2010,Maize,64745,10299.5,10.35,589.0,6096.15,63945.0,61767.0,6.285617203048396
Hungary,2011,Maize,64976,8473.26,10.92,589.0,6431.88,64745.0,61129.2,7.667454149388855
Hungary,2012,Maize,39979,8141.17,11.31,589.0,6661.59,64976.0,61659.6,4.910116099270833
Hungary,2013,Maize,54373,7744.5,12.44,589.0,7327.16,39979.0,57603.6,7.019947066038345
Hungary,1990,Potatoes,170773,12756.0,10.96,589.0,6455.4400000000005,54373.0,78969.2,13.38661127224269
Hungary,1991,Potatoes,144746,8069.0,9.66,589.0,5689.74,170773.0,94969.4,17.9363073110285
Hungary,1992,Potatoes,168500,5777.0,11.01,589.0,6484.89,144746.0,115674.2,29.16233991000346
Hungary,1993,Potatoes,133100,10197.0,10.22,589.0,6019.58,168500.0,134298.4,13.051578740929594
Hungary,1994,Potatoes,127672,9574.0,11.58,589.0,6820.62,133100.0,148958.2,13.333890339425588
Hungary,1995,Potatoes,157750,7715.0,10.34,589.0,6090.26,127672.0,146353.6,20.44453084499741
Hungary,1996,Potatoes,212007,6946.0,9.44,589.0,5560.16,157750.0,159805.8,30.517777457895495
Hungary,1997,Potatoes,179341,4445.0,9.89,589.0,5825.21,212007.0,161974.0,40.337606837606835
Hungary,1998,Potatoes,218042,5280.0,10.35,589.0,6096.15,179341.0,178962.4,41.28801363378148
Hungary,1999,Potatoes,212423,4598.0,10.64,589.0,6266.96,218042.0,195912.6,46.18895412046097
Hungary,2000,Potatoes,184736,4151.0,11.69,589.0,6885.41,212423.0,201309.8,44.49325626204239
Hungary,2001,Potatoes,250499,5458.0,10.47,589.0,6166.83,184736.0,209008.2,45.88734200403004
Hungary,2002,Potatoes,221222,8231.5,11.43,589.0,6732.2699999999995,250499.0,217384.4,26.871788642575158
Hungary,2004,Potatoes,253210,9940.5,10.37,589.0,6107.929999999999,221222.0,224418.0,25.46999949705779
Hungary,2005,Potatoes,258776,9676.0,10.05,589.0,5919.450000000001,253210.0,233688.6,26.741345458303194
Hungary,2006,Potatoes,249942,11523.0,10.67,589.0,6284.63,258776.0,246729.8,21.688823325234292
Hungary,2007,Potatoes,221693,11178.0,11.82,589.0,6961.9800000000005,249942.0,240968.6,19.83120135969228
Hungary,2008,Potatoes,269012,12084.0,11.55,589.0,6802.950000000001,221693.0,250526.6,22.25999172527927
Hungary,2009,Potatoes,251082,11144.0,11.48,589.0,6761.72,269012.0,250101.0,22.528667563930014
Hungary,2010,Potatoes,217319,10299.5,10.35,589.0,6096.15,251082.0,241809.6,21.09790786855007
Hungary,2011,Potatoes,285714,8473.26,10.92,589.0,6431.88,217319.0,248964.0,33.71551026284301
Hungary,2012,Potatoes,218385,8141.17,11.31,589.0,6661.59,285714.0,248302.4,26.821473882269714
Hungary,2013,Potatoes,232630,7744.5,12.44,589.0,7327.16,218385.0,241026.0,30.034213414240526
Hungary,1990,"Rice, paddy",33520,12756.0,10.96,589.0,6455.4400000000005,232630.0,197513.6,2.627577016539939
Hungary,1991,"Rice, paddy",23696,8069.0,9.66,589.0,5689.74,33520.0,158789.0,2.9363073110285005
Hungary,1992,"Rice, paddy",30702,5777.0,11.01,589.0,6484.89,23696.0,107786.6,5.313603322949118
Hungary,1993,"Rice, paddy",26519,10197.0,10.22,589.0,6019.58,30702.0,69413.4,2.600411845459894
Hungary,1994,"Rice, paddy",31308,9574.0,11.58,589.0,6820.62,26519.0,29149.0,3.26976501305483
Hungary,1995,"Rice, paddy",31606,7715.0,10.34,589.0,6090.26,31308.0,28766.2,4.096163815448419
Hungary,1996,"Rice, paddy",22508,6946.0,9.44,589.0,5560.16,31606.0,28528.6,3.2399596948323017
Hungary,1997,"Rice, paddy",33286,4445.0,9.89,589.0,5825.21,22508.0,29045.4,7.486729644624382
Hungary,1998,"Rice, paddy",27031,5280.0,10.35,589.0,6096.15,33286.0,29147.8,5.118538155652338
Hungary,1999,"Rice, paddy",33158,4598.0,10.64,589.0,6266.96,27031.0,29517.8,7.209828223526854
Hungary,2000,"Rice, paddy",34932,4151.0,11.69,589.0,6885.41,33158.0,30183.0,8.413294797687861
Hungary,2001,"Rice, paddy",32950,5458.0,10.47,589.0,6166.83,34932.0,32271.4,6.035904011723759
Hungary,2002,"Rice, paddy",46448,8231.5,11.43,589.0,6732.2699999999995,32950.0,34903.8,5.642028545399332
Hungary,2004,"Rice, paddy",34097,9940.5,10.37,589.0,6107.929999999999,46448.0,36317.0,3.4297641201026003
Hungary,2005,"Rice, paddy",35426,9676.0,10.05,589.0,5919.450000000001,34097.0,36770.6,3.660845303296476
Hungary,2006,"Rice, paddy",32342,11523.0,10.67,589.0,6284.63,35426.0,36252.6,2.806490801804929
Hungary,2007,"Rice, paddy",37891,11178.0,11.82,589.0,6961.9800000000005,32342.0,37240.8,3.389480275516594
Hungary,2008,"Rice, paddy",39404,12084.0,11.55,589.0,6802.950000000001,37891.0,35832.0,3.2605709557302442
Hungary,2009,"Rice, paddy",43223,11144.0,11.48,589.0,6761.72,39404.0,37657.2,3.8782413638402873
Hungary,2010,"Rice, paddy",29465,10299.5,10.35,589.0,6096.15,43223.0,36465.0,2.8605407504490072
Hungary,2011,"Rice, paddy",32411,8473.26,10.92,589.0,6431.88,29465.0,36478.8,3.824640735592252
Hungary,2012,"Rice, paddy",38074,8141.17,11.31,589.0,6661.59,32411.0,36515.4,4.67614898730928
Hungary,2013,"Rice, paddy",32727,7744.5,12.44,589.0,7327.16,38074.0,35180.0,4.22529210509328
Hungary,1990,Sorghum,21466,12756.0,10.96,589.0,6455.4400000000005,32727.0,30828.6,1.6826840166183272
Hungary,1991,Sorghum,33200,8069.0,9.66,589.0,5689.74,21466.0,31575.6,4.114002478314746
Hungary,1992,Sorghum,17800,5777.0,11.01,589.0,6484.89,33200.0,28653.4,3.080650744202146
Hungary,1993,Sorghum,16971,10197.0,10.22,589.0,6019.58,17800.0,24432.8,1.6641498333006473
Hungary,1994,Sorghum,17974,9574.0,11.58,589.0,6820.62,16971.0,21482.2,1.8771801566579633
Hungary,1995,Sorghum,16697,7715.0,10.34,589.0,6090.26,17974.0,20528.4,2.163945049248315
Hungary,1996,Sorghum,19934,6946.0,9.44,589.0,5560.16,16697.0,17875.2,2.869440046063049
Hungary,1997,Sorghum,21991,4445.0,9.89,589.0,5825.21,19934.0,18713.4,4.946243814664867
Hungary,1998,Sorghum,20486,5280.0,10.35,589.0,6096.15,21991.0,19416.4,3.879189547434198
Hungary,1999,Sorghum,20434,4598.0,10.64,589.0,6266.96,20486.0,19908.4,4.443139813002826
Hungary,2000,Sorghum,18647,4151.0,11.69,589.0,6885.41,20434.0,20298.4,4.491088631984586
Hungary,2001,Sorghum,21232,5458.0,10.47,589.0,6166.83,18647.0,20558.0,3.8893570250961713
Hungary,2002,Sorghum,16792,8231.5,11.43,589.0,6732.2699999999995,21232.0,19518.2,2.0397206194959003
Hungary,2004,Sorghum,20336,9940.5,10.37,589.0,6107.929999999999,16792.0,19488.2,2.04556656440175
Hungary,2005,Sorghum,30642,9676.0,10.05,589.0,5919.450000000001,20336.0,21529.8,3.166477214012607
Hungary,2006,Sorghum,36059,11523.0,10.67,589.0,6284.63,30642.0,25012.2,3.1290350572717807
Hungary,2007,Sorghum,21290,11178.0,11.82,589.0,6961.9800000000005,36059.0,25023.8,1.9044637266302888
Hungary,2008,Sorghum,37808,12084.0,11.55,589.0,6802.950000000001,21290.0,29227.0,3.1285064129085645
Hungary,2009,Sorghum,27160,11144.0,11.48,589.0,6761.72,37808.0,30591.8,2.436967249887842
Hungary,2010,Sorghum,10263,10299.5,10.35,589.0,6096.15,27160.0,26516.0,0.9963594000291248
Hungary,2011,Sorghum,21952,8473.26,10.92,589.0,6431.88,10263.0,23694.6,2.590432674947429
Hungary,2012,Sorghum,28081,8141.17,11.31,589.0,6661.59,21952.0,25052.8,3.448834892909384
Hungary,2013,Sorghum,27111,7744.5,12.44,589.0,7327.16,28081.0,22913.4,3.500225937641211
Hungary,1990,Soybeans,12853,12756.0,10.96,589.0,6455.4400000000005,27111.0,20052.0,1.0075252802383006
Hungary,1991,Soybeans,23002,8069.0,9.66,589.0,5689.74,12853.0,22599.8,2.8503097893432465
Hungary,1992,Soybeans,14300,5777.0,11.01,589.0,6484.89,23002.0,21069.4,2.4749048113534093
Hungary,1993,Soybeans,17175,10197.0,10.22,589.0,6019.58,14300.0,18888.2,1.6841537556383606
Hungary,1994,Soybeans,18431,9574.0,11.58,589.0,6820.62,17175.0,17152.2,1.9249086161879896
Hungary,1995,Soybeans,18500,7715.0,10.34,589.0,6090.26,18431.0,18281.6,2.3976153447382065
Hungary,1996,Soybeans,21669,6946.0,9.44,589.0,5560.16,18500.0,18015.0,3.1191881387649345
Hungary,1997,Soybeans,22367,4445.0,9.89,589.0,5825.21,21669.0,19628.4,5.0308142150247415
Hungary,1998,Soybeans,20911,5280.0,10.35,589.0,6096.15,22367.0,20375.6,3.9596667297860253
Hungary,1999,Soybeans,23901,4598.0,10.64,589.0,6266.96,20911.0,21469.6,5.1969993476842795
Hungary,2000,Soybeans,13794,4151.0,11.69,589.0,6885.41,23901.0,20528.4,3.3222543352601157
Hungary,2001,Soybeans,20156,5458.0,10.47,589.0,6166.83,13794.0,20225.8,3.692251328082066
Hungary,2002,Soybeans,22452,8231.5,11.43,589.0,6732.2699999999995,20156.0,20242.8,2.7272395991497116
Hungary,2004,Soybeans,23733,9940.5,10.37,589.0,6107.929999999999,22452.0,20807.2,2.387265503193683
Hungary,2005,Soybeans,23178,9676.0,10.05,589.0,5919.450000000001,23733.0,20662.6,2.3951637904309186
Hungary,2006,Soybeans,23679,11523.0,10.67,589.0,6284.63,23178.0,22639.6,2.054755293300937
Hungary,2007,Soybeans,16408,11178.0,11.82,589.0,6961.9800000000005,23679.0,21890.0,1.4677520350657483
Hungary,2008,Soybeans,26186,12084.0,11.55,589.0,6802.950000000001,16408.0,22636.8,2.1668183698800165
Hungary,2009,Soybeans,23990,11144.0,11.48,589.0,6761.72,26186.0,22688.2,2.152534768954688
Hungary,2010,Soybeans,22670,10299.5,10.35,589.0,6096.15,23990.0,22586.6,2.200864035726421
Hungary,2011,Soybeans,23155,8473.26,10.92,589.0,6431.88,22670.0,22481.8,2.7323919728684274
Hungary,2012,Soybeans,16556,8141.17,11.31,589.0,6661.59,23155.0,22511.4,2.0333645698873886
Hungary,2013,Soybeans,18597,7744.5,12.44,589.0,7327.16,16556.0,20993.6,2.4010070363436835
Hungary,1990,Wheat,50771,12756.0,10.96,589.0,6455.4400000000005,18597.0,26349.8,3.9798541976953827
Hungary,1991,Wheat,51900,8069.0,9.66,589.0,5689.74,50771.0,32195.8,6.431226765799257
Hungary,1992,Wheat,40700,5777.0,11.01,589.0,6484.89,51900.0,35704.8,7.043959847698165
Hungary,1993,Wheat,30649,10197.0,10.22,589.0,6019.58,40700.0,38523.4,3.005393214355756
Hungary,1994,Wheat,46033,9574.0,11.58,589.0,6820.62,30649.0,44010.6,4.8076240208877286
Hungary,1995,Wheat,41644,7715.0,10.34,589.0,6090.26,46033.0,42185.2,5.3970969414204255
Hungary,1996,Wheat,32780,6946.0,9.44,589.0,5560.16,41644.0,38361.2,4.71858356124946
Hungary,1997,Wheat,42153,4445.0,9.89,589.0,5825.21,32780.0,38651.8,9.48110661268556
Hungary,1998,Wheat,41390,5280.0,10.35,589.0,6096.15,42153.0,40800.0,7.83753077068737
Hungary,1999,Wheat,35948,4598.0,10.64,589.0,6266.96,41390.0,38783.0,7.816481843879104
Hungary,2000,Wheat,36044,4151.0,11.69,589.0,6885.41,35948.0,37663.0,8.68111753371869
Hungary,2001,Wheat,43105,5458.0,10.47,589.0,6166.83,36044.0,39728.0,7.8961348232276976
